market,company,report,filer,date,rcp
코,HLB IR,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.06.09,20260609000183
유,미창석유공업,주식등의대량보유상황보고서(일반),유재순,2026.06.09,20260609000173
코,솔브레인,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨,2026.06.09,20260609000160
코,아틀라스링크,주식등의대량보유상황보고서(일반),미래산업,2026.06.09,20260609000156
코,HLB바이오스텝 IR,주식등의대량보유상황보고서(일반),HLB,2026.06.09,20260609000155
코,HLB이노베이션,주식등의대량보유상황보고서(일반),HLB,2026.06.09,20260609000153
코,HLB제넥스,주식등의대량보유상황보고서(일반),HLB,2026.06.09,20260609000150
코,매커스,주식등의대량보유상황보고서(약식),피델리티매니지먼트앤리서치컴퍼니엘엘씨,2026.06.09,20260609000149
코,HLB테라퓨틱스,주식등의대량보유상황보고서(일반),HLB,2026.06.09,20260609000146
코,HLB파나진,주식등의대량보유상황보고서(일반),HLB,2026.06.09,20260609000145
유,퍼시스,주식등의대량보유상황보고서(일반),퍼시스지주,2026.06.09,20260609000139
코,코이즈,주식등의대량보유상황보고서(약식),이기영,2026.06.09,20260609000138
코,플레이디,주식등의대량보유상황보고서(일반),SOOP,2026.06.09,20260609000134
코,픽셀플러스,주식등의대량보유상황보고서(일반),이서규,2026.06.09,20260609000127
코,세니젠,주식등의대량보유상황보고서(일반),박정웅,2026.06.09,20260609000098
유,이노션,주식등의대량보유상황보고서(약식),J.P.MORGANSECURITIESPLC,2026.06.09,20260609000093
유,한국타이어앤테크놀로지,주식등의대량보유상황보고서(일반),한국앤컴퍼니,2026.06.09,20260609000091
코,유라클,주식등의대량보유상황보고서(일반),조준희,2026.06.09,20260609000090
코,유진테크,주식등의대량보유상황보고서(약식),CapitalResearchandManagementCompany,2026.06.09,20260609000079
유,BNK금융지주,주식등의대량보유상황보고서(약식),CapitalResearchandManagementCompany,2026.06.09,20260609000076
코,태성,주식등의대량보유상황보고서(일반),김종학,2026.06.09,20260609000075
유,케이티앤지,주식등의대량보유상황보고서(약식),CapitalResearchandManagementCompany,2026.06.09,20260609000066
유,코스모신소재 IR,주식등의대량보유상황보고서(일반),코스모화학,2026.06.09,20260609000064
코,코이즈,주식등의대량보유상황보고서(약식),이기영,2026.06.09,20260609000051
유,SK하이닉스,주식등의대량보유상황보고서(약식),CapitalResearchandManagementCompany,2026.06.09,20260609000049
코,대신밸런스제20호스팩,주식등의대량보유상황보고서(일반),제이비우리캐피탈,2026.06.09,20260609000020
코,모비데이즈,주식등의대량보유상황보고서(일반),유범령,2026.06.09,20260609000014
유,유니켐,주식등의대량보유상황보고서(일반),제이에이치사람들,2026.06.09,20260609000010
코,월덱스,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.09,20260609000008
유,삼익악기,주식등의대량보유상황보고서(일반),스페코,2026.06.08,20260608000465
코,아틀라스링크,[기재정정] 주식등의대량보유상황보고서(일반),신정관,2026.06.08,20260608000464
유,파라다이스 IR,주식등의대량보유상황보고서(일반),파라다이스글로벌,2026.06.08,20260608000462
유,NH프라임리츠,주식등의대량보유상황보고서(약식),미래에셋증권,2026.06.08,20260608000458
코,아틀라스링크,주식등의대량보유상황보고서(일반),권충식,2026.06.08,20260608000452
코,모아데이타,주식등의대량보유상황보고서(일반),한상진,2026.06.08,20260608000449
유,에이플러스에셋,주식등의대량보유상황보고서(일반),곽근호,2026.06.08,20260608000444
코,글로벌텍스프리,주식등의대량보유상황보고서(일반),지티에프홀딩스,2026.06.08,20260608000435
유,HDC,[기재정정] 주식등의대량보유상황보고서(일반),정몽규,2026.06.08,20260608000433
코,서연탑메탈,주식등의대량보유상황보고서(일반),서연,2026.06.08,20260608000427
코,아틀라스링크,주식등의대량보유상황보고서(일반),로아앤코홀딩스,2026.06.08,20260608000419
유,팬오션,주식등의대량보유상황보고서(일반),하림지주,2026.06.08,20260608000417
유,팜스코,주식등의대량보유상황보고서(일반),하림지주,2026.06.08,20260608000416
유,선진,주식등의대량보유상황보고서(일반),하림지주,2026.06.08,20260608000413
코,오텍,주식등의대량보유상황보고서(일반),강성희,2026.06.08,20260608000409
코,레이,[기재정정] 주식등의대량보유상황보고서(일반),레이홀딩스,2026.06.08,20260608000405
코,레이,[기재정정] 주식등의대량보유상황보고서(일반),레이홀딩스,2026.06.08,20260608000400
유,SK스퀘어,주식등의대량보유상황보고서(약식),NomuraInvestmentManagementBusinessTrust,2026.06.08,20260608000396
코,피스피스스튜디오,주식등의대량보유상황보고서(약식),케이비인베스트먼트,2026.06.08,20260608000393
코,오스테오닉,주식등의대량보유상황보고서(약식),지브이에이자산운용,2026.06.08,20260608000390
코,사이냅소프트,주식등의대량보유상황보고서(일반),전경헌,2026.06.08,20260608000387
코,이엠텍,주식등의대량보유상황보고서(일반),정승규,2026.06.08,20260608000383
코,MSDI,주식등의대량보유상황보고서(약식),알엔투테크놀로지,2026.06.08,20260608000373
유,솔루엠,주식등의대량보유상황보고서(일반),전성호,2026.06.08,20260608000372
코,한울반도체,주식등의대량보유상황보고서(일반),한울소재과학,2026.06.08,20260608000360
유,크래프톤 IR,주식등의대량보유상황보고서(일반),장병규,2026.06.08,20260608000348
코,야스,주식등의대량보유상황보고서(일반),정광호,2026.06.08,20260608000346
코,동화기업,주식등의대량보유상황보고서(일반),"DONGWHAINTERNATIONALCO.,LTD",2026.06.08,20260608000341
코,보로노이,주식등의대량보유상황보고서(일반),김현태,2026.06.08,20260608000324
유,사조대림,주식등의대량보유상황보고서(일반),사조산업,2026.06.08,20260608000320
코,나인앤컴퍼니,주식등의대량보유상황보고서(일반),김주영,2026.06.08,20260608000317
유,사조오양,주식등의대량보유상황보고서(일반),사조대림,2026.06.08,20260608000313
유,사조산업,주식등의대량보유상황보고서(일반),주진우,2026.06.08,20260608000311
코,에이루트,주식등의대량보유상황보고서(일반),최정임,2026.06.08,20260608000308
유,이수스페셜티케미컬,주식등의대량보유상황보고서(일반),이수,2026.06.08,20260608000304
유,KG케미칼,주식등의대량보유상황보고서(일반),케이지제로인,2026.06.08,20260608000299
코,이지바이오,주식등의대량보유상황보고서(약식),브이아이피자산운용,2026.06.08,20260608000288
코,지니언스,주식등의대량보유상황보고서(약식),MORGANSTANLEY&COINTLPLC,2026.06.08,20260608000279
코,아스테라시스,주식등의대량보유상황보고서(일반),서은택,2026.06.08,20260608000278
유,종근당홀딩스,주식등의대량보유상황보고서(일반),이장한,2026.06.08,20260608000276
코,중앙첨단소재,주식등의대량보유상황보고서(일반),엔켐,2026.06.08,20260608000268
코,엠케이전자,주식등의대량보유상황보고서(일반),오션비홀딩스,2026.06.08,20260608000266
유,KSS해운,주식등의대량보유상황보고서(약식),케이에스에스해운우리사주조합,2026.06.08,20260608000264
코,이노스페이스,[기재정정] 주식등의대량보유상황보고서(약식),코오롱인베스트먼트,2026.06.08,20260608000262
코,에코프로비엠,주식등의대량보유상황보고서(일반),에코프로,2026.06.08,20260608000256
코,국전,주식등의대량보유상황보고서(일반),홍종호,2026.06.08,20260608000255
코,지아이이노베이션,주식등의대량보유상황보고서(일반),장명호,2026.06.08,20260608000242
유,케이씨씨 IR,주식등의대량보유상황보고서(일반),정몽진,2026.06.08,20260608000238
코,셀레믹스,주식등의대량보유상황보고서(일반),박종갑,2026.06.08,20260608000233
유,인터지스,주식등의대량보유상황보고서(일반),동국홀딩스,2026.06.08,20260608000227
코,인벤티지랩,주식등의대량보유상황보고서(일반),김주희,2026.06.08,20260608000222
코,이노스페이스,주식등의대량보유상황보고서(약식),코오롱인베스트먼트,2026.06.08,20260608000207
유,NC,주식등의대량보유상황보고서(약식),"WestwoodGlobalInvestments,LLC",2026.06.08,20260608000201
코,디지아이,주식등의대량보유상황보고서(일반),최동호,2026.06.08,20260608000177
코,셀레믹스,주식등의대량보유상황보고서(일반),수피젠 신기술투자조합1호,2026.06.08,20260608000171
코,유진스팩12호,주식등의대량보유상황보고서(약식),더블유자산운용,2026.06.08,20260608000158
코,현대에이치티,주식등의대량보유상황보고서(일반),이건구,2026.06.08,20260608000121
코,동진쎄미켐,주식등의대량보유상황보고서(일반),동진홀딩스,2026.06.08,20260608000119
코,펌텍코리아,주식등의대량보유상황보고서(약식),FILLIMITED,2026.06.08,20260608000113
코,네오팜,주식등의대량보유상황보고서(약식),FILLIMITED,2026.06.08,20260608000105
코,포커스에이아이,주식등의대량보유상황보고서(일반),위허브,2026.06.08,20260608000104
코,삼익제약,주식등의대량보유상황보고서(일반),이충환,2026.06.08,20260608000101
코,EG,주식등의대량보유상황보고서(일반),박지만,2026.06.08,20260608000100
유,HD현대마린솔루션,주식등의대량보유상황보고서(약식),GICPrivateLimited,2026.06.08,20260608000092
유,하이트진로,주식등의대량보유상황보고서(일반),하이트진로홀딩스,2026.06.08,20260608000077
유,INVENI,주식등의대량보유상황보고서(일반),구자은,2026.06.08,20260608000055
코,레이,주식등의대량보유상황보고서(일반),레이홀딩스,2026.06.08,20260608000043
유,한국타이어앤테크놀로지,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.06.08,20260608000030
유,유한양행,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.06.08,20260608000028
코,레이,[기재정정] 주식등의대량보유상황보고서(일반),레이홀딩스,2026.06.08,20260608000026
유,한국금융지주,주식등의대량보유상황보고서(약식),BlackRockFundAdvisors,2026.06.08,20260608000023
코,디지틀조선,주식등의대량보유상황보고서(약식),박영옥,2026.06.08,20260608000006
코,더네이쳐홀딩스 IR,주식등의대량보유상황보고서(약식),박영옥,2026.06.08,20260608000005
코,진양제약,주식등의대량보유상황보고서(일반),최재준,2026.06.05,20260605000664
코,쓰리에이로직스,주식등의대량보유상황보고서(일반),박광범,2026.06.05,20260605000656
코,HLB이노베이션,주식등의대량보유상황보고서(일반),HLB,2026.06.05,20260605000653
유,한화비전,주식등의대량보유상황보고서(약식),OrbisInvestmentManagementLimited,2026.06.05,20260605000651
코,HLB바이오스텝 IR,주식등의대량보유상황보고서(일반),HLB,2026.06.05,20260605000650
코,드림시큐리티,주식등의대량보유상황보고서(일반),범진규,2026.06.05,20260605000643
